away,home,away_ago_win,away_ago_lose,home_ago_win,home_ago_lose,score_away,score_home,result
4,11,46,30,49,27,94,99,1
39,102,15,56,43,28,108,129,1
7,40,8,36,33,10,95,112,1
165,151,0,3,2,0,98,116,1
143,108,36,2,14,24,110,112,1
17,71,4,6,6,5,85,93,1
70,126,2,3,2,4,95,87,0
129,59,18,24,4,37,89,114,1
165,130,2,5,4,3,121,124,1
28,82,31,46,54,23,90,85,0
130,144,0,0,0,0,109,121,1
83,62,36,13,17,34,113,101,0
74,165,10,8,5,13,107,109,1
174,104,14,11,15,10,105,95,0
122,143,1,0,0,1,91,118,1
47,68,24,21,29,17,102,111,1
170,128,16,24,30,11,94,98,1
5,38,1,0,0,0,115,100,0
26,206,16,10,23,5,92,106,1
132,174,17,18,21,16,96,102,1
44,163,20,33,29,27,115,110,0
111,188,24,26,26,21,86,93,1
89,7,19,12,8,22,110,95,0
141,169,9,8,4,10,115,113,0
103,201,16,10,24,3,103,109,1
84,9,64,16,24,56,96,95,0
113,155,13,13,12,13,91,104,1
32,107,32,27,20,39,95,106,1
205,170,5,3,5,4,91,94,1
91,84,20,61,65,16,93,105,1
35,16,28,20,18,31,93,90,0
11,37,11,7,8,10,110,88,0
111,104,16,16,17,15,101,103,1
108,143,12,21,30,2,108,111,1
35,105,42,29,49,24,87,109,1
49,35,15,5,11,8,100,97,0
189,70,30,17,26,21,92,103,1
175,91,17,24,14,25,111,105,0
189,154,51,24,39,36,84,86,1
189,105,44,19,44,22,80,87,1
61,82,2,7,5,4,100,109,1
143,192,70,9,42,37,100,99,0
97,90,0,5,4,2,85,103,1
23,91,24,15,13,24,86,97,1
155,17,8,8,6,9,106,102,0
154,133,1,3,1,3,86,95,1
203,175,34,11,18,24,113,107,0
151,116,38,25,25,37,91,107,1
163,72,39,38,57,19,69,96,1
193,158,42,34,21,55,103,108,1
205,107,26,16,18,23,109,99,0
91,196,16,44,21,39,105,102,0
200,172,21,33,22,32,99,105,1
136,115,35,37,24,48,93,84,0
151,165,45,31,22,53,124,118,0
181,153,2,2,3,3,99,108,1
11,44,3,0,0,3,101,93,0
134,204,13,26,30,8,105,109,1
68,187,0,0,0,0,119,104,0
42,126,29,26,25,30,86,92,1
13,34,19,6,13,12,114,108,0
171,164,1,3,2,2,97,118,1
45,73,0,1,1,0,72,89,1
23,9,14,12,5,22,99,89,0
119,42,9,3,6,6,100,108,1
12,157,45,18,14,51,120,108,0
32,72,36,37,55,18,88,101,1
174,132,8,7,9,4,94,91,0
3,31,15,18,7,27,81,72,0
39,67,8,30,25,13,113,132,1
204,176,1,2,2,1,93,89,0
166,187,14,42,32,27,92,120,1
10,162,24,40,36,27,110,101,0
157,143,2,11,15,0,77,111,1
174,41,5,5,4,4,90,85,0
51,18,2,2,0,3,95,98,1
186,207,1,0,0,1,96,121,1
119,203,0,0,1,0,84,86,1
42,112,38,35,26,46,100,110,1
127,162,0,0,0,0,91,104,1
115,206,11,19,26,6,95,101,1
2,35,0,1,1,0,90,82,0
147,42,34,14,23,23,104,106,1
84,98,61,16,29,49,103,98,0
50,92,8,18,8,19,103,98,0
154,70,34,31,34,29,92,96,1
93,135,7,14,5,14,98,93,0
191,65,10,1,8,2,92,96,1
190,176,1,1,1,1,99,111,1
51,58,14,54,16,52,81,97,1
143,122,1,1,1,1,105,133,1
59,178,8,46,29,27,103,129,1
13,165,27,8,12,25,120,116,0
176,169,13,8,5,13,97,112,1
91,56,14,33,20,26,61,78,1
122,143,0,0,0,0,108,102,0
0,21,49,18,29,39,108,115,1
13,151,45,22,40,29,78,108,1
177,198,30,14,22,21,106,109,1
192,66,32,22,35,18,85,98,1
104,153,32,26,37,22,97,103,1
194,159,41,31,36,34,106,100,0
5,33,22,14,15,24,101,106,1
62,29,22,42,30,33,86,92,1
39,95,19,59,27,51,107,115,1
12,45,15,7,14,10,89,77,0
188,125,25,19,21,25,93,97,1
53,13,0,0,0,0,88,117,1
199,164,7,18,11,16,88,104,1
182,105,43,33,52,24,114,132,1
116,158,28,42,20,51,119,130,1
147,182,49,24,39,33,81,98,1
155,106,21,41,26,34,126,134,1
133,196,8,7,4,9,96,84,0
184,142,29,13,33,6,113,126,1
141,99,22,13,14,16,112,96,0
181,160,24,21,22,22,86,99,1
124,68,37,28,37,28,82,91,1
13,74,41,18,34,26,135,130,0
158,137,1,0,0,1,89,96,1
137,109,29,17,18,25,93,103,1
29,174,4,6,6,5,76,102,1
68,40,16,10,20,4,90,102,1
35,182,26,17,23,22,106,119,1
74,95,32,25,21,38,86,105,1
86,107,10,11,9,12,82,102,1
117,187,1,1,1,1,93,101,1
32,163,12,12,12,13,96,94,0
143,87,50,5,32,24,118,112,0
88,95,28,33,22,39,99,110,1
35,2,2,3,3,2,95,92,0
131,61,33,31,17,46,96,94,0
166,152,4,12,13,6,80,113,1
196,112,15,32,17,26,86,115,1
144,186,36,6,33,12,125,108,0
36,50,40,33,32,43,81,110,1
119,203,47,16,48,15,93,105,1
157,122,16,64,54,26,79,112,1
121,18,6,13,3,17,96,94,0
21,7,3,4,4,4,99,85,0
91,2,19,57,41,33,86,87,1
120,24,58,21,54,26,97,102,1
202,132,2,0,0,2,102,90,0
128,121,22,7,13,15,115,111,0
176,113,17,13,15,15,100,98,0
171,178,24,35,33,28,104,101,0
183,141,15,8,13,10,116,112,0
177,184,30,16,31,14,94,99,1
140,168,17,8,7,17,127,131,1
179,151,32,45,47,31,101,112,1
118,132,20,6,13,11,101,87,0
39,34,5,13,9,8,103,112,1
179,165,32,47,23,57,111,124,1
67,151,8,5,12,2,115,123,1
144,207,52,13,50,14,85,107,1
26,94,29,25,24,29,105,102,0
143,122,1,2,2,1,94,118,1
127,92,45,26,19,52,85,95,1
34,13,26,31,40,17,95,102,1
205,177,17,10,19,8,93,99,1
51,198,4,18,9,10,93,104,1
157,164,15,55,19,51,107,119,1
68,166,22,14,7,24,108,102,0
88,27,32,34,33,32,98,102,1
176,162,23,17,22,16,110,107,0
184,107,18,5,10,14,115,111,0
154,9,9,12,4,17,94,100,1
183,31,33,17,9,40,101,95,0
203,16,39,11,18,32,109,119,1
92,36,11,30,17,22,90,101,1
9,35,7,24,15,14,100,103,1
126,2,31,36,36,30,99,89,0
44,51,31,40,14,58,96,92,0
155,183,2,3,4,1,99,98,0
146,125,4,2,6,2,97,105,1
58,18,8,31,15,25,89,107,1
35,63,47,32,31,48,87,93,1
197,204,6,6,12,1,93,112,1
135,72,3,5,3,3,97,100,1
7,96,15,59,18,56,107,115,1
36,92,1,1,1,2,86,107,1
145,47,19,32,26,24,116,108,0
30,98,2,1,0,3,101,91,0
203,196,27,9,8,25,88,95,1
154,189,17,24,26,14,93,106,1
114,100,5,18,17,6,95,109,1
67,179,43,29,31,40,94,86,0
57,204,15,55,53,16,91,113,1
60,39,9,25,8,27,105,95,0
179,39,29,39,13,55,111,104,0
6,46,3,0,2,1,100,107,1
6,123,24,25,28,21,128,100,0
28,40,26,38,46,17,56,87,1
149,184,0,0,0,0,117,101,0
121,128,32,26,37,19,112,115,1
25,37,10,20,13,15,110,85,0
192,26,0,1,0,1,112,103,0
172,158,31,47,23,55,94,98,1
115,150,8,8,8,8,99,107,1
41,195,0,2,1,0,78,97,1
117,152,27,13,30,12,94,101,1
110,159,17,63,38,42,127,135,1
85,24,0,1,1,0,87,83,0
187,201,3,1,1,3,103,110,1
0,68,41,17,36,24,80,83,1
177,184,10,3,9,3,92,95,1
197,176,15,20,21,16,107,110,1
103,14,26,18,17,28,109,100,0
90,188,37,28,40,25,76,88,1
102,186,16,16,26,9,91,101,1
171,108,30,46,32,45,115,106,0
167,1,10,17,23,7,115,121,1
121,51,23,22,8,37,92,100,1
160,174,6,9,10,7,87,93,1
2,154,35,27,32,31,81,90,1
69,97,28,20,11,35,95,92,0
143,115,9,0,4,3,129,116,0
121,32,2,5,3,4,78,85,1
129,5,30,28,30,27,103,95,0
116,207,25,36,47,13,90,97,1
87,122,23,17,29,12,74,99,1
49,98,34,20,18,38,96,88,0
14,40,26,49,52,23,90,101,1
102,88,49,32,40,41,102,110,1
97,1,14,46,46,14,87,84,0
204,36,36,13,21,25,89,103,1
142,163,49,12,33,31,98,80,0
54,61,3,11,5,9,90,106,1
144,109,46,8,24,30,110,132,1
25,198,20,33,27,25,106,93,0
124,96,8,10,5,12,79,83,1
12,150,46,18,42,22,114,90,0
106,71,29,36,28,35,92,97,1
119,16,5,2,0,7,92,90,0
186,200,40,18,23,34,129,99,0
142,170,0,0,0,0,95,77,0
173,201,10,4,13,1,103,94,0
122,150,42,18,39,20,98,103,1
195,104,9,30,22,18,97,110,1
196,119,5,15,17,4,88,92,1
57,10,4,2,2,4,125,127,1
47,187,33,29,36,29,110,108,0
114,72,7,35,36,8,100,112,1
112,119,20,31,39,15,111,127,1
131,110,20,9,6,23,112,107,0
57,64,17,60,45,32,114,125,1
1,55,30,8,22,15,96,91,0
85,190,53,24,45,32,102,107,1
140,23,33,23,35,21,97,108,1
123,34,21,13,16,16,94,98,1
41,8,15,17,13,18,86,83,0
159,138,23,25,22,27,104,92,0
69,41,1,1,1,1,84,90,1
97,15,12,42,20,33,94,99,1
150,12,27,14,29,11,102,115,1
198,177,32,27,39,22,93,102,1
172,137,11,17,18,11,94,93,0
147,154,1,0,0,2,105,95,0
149,37,33,15,18,28,100,102,1
184,163,35,16,29,24,127,118,0
128,93,44,22,21,49,104,111,1
51,149,5,28,21,11,78,99,1
33,12,30,41,50,20,104,113,1
89,117,25,13,26,13,124,125,1
51,4,5,22,15,9,97,103,1
86,4,19,24,29,16,96,84,0
40,7,1,0,0,0,87,95,1
161,16,7,8,4,11,77,117,1
145,124,4,16,8,11,91,100,1
143,157,55,5,12,51,95,112,1
96,201,7,20,25,4,80,94,1
91,16,2,5,1,8,110,106,0
21,28,10,9,7,13,95,97,1
71,148,26,34,43,20,108,109,1
151,46,31,19,32,18,102,107,1
195,188,3,8,4,6,99,108,1
189,147,43,19,45,20,96,85,0
96,14,4,7,4,8,110,115,1
106,85,28,36,44,18,111,107,0
164,101,8,11,7,9,106,109,1
60,6,26,45,34,38,117,107,0
152,138,55,22,34,44,87,95,1
204,176,60,18,48,31,109,100,0
87,12,1,0,1,1,92,102,1
135,170,5,15,10,10,92,101,1
1,41,10,2,4,5,88,79,0
185,143,1,3,3,1,81,114,1
167,188,2,3,1,3,96,113,1
138,68,12,18,20,13,93,103,1
104,153,2,1,2,2,89,92,1
149,184,1,0,0,1,109,115,1
40,68,9,4,8,5,99,76,0
194,110,18,12,7,24,98,113,1
41,104,23,20,24,20,91,98,1
204,197,29,8,15,21,101,95,0
95,123,3,6,6,3,119,117,0
26,129,12,5,7,12,111,123,1
36,64,3,10,6,7,102,100,0
170,156,11,10,5,16,95,98,1
55,69,16,7,16,7,98,87,0
189,126,42,19,29,33,102,97,0
68,14,16,9,7,18,80,103,1
24,85,1,2,2,1,90,102,1
63,30,23,36,28,28,114,122,1
40,68,52,22,43,32,83,88,1
14,68,0,4,4,0,85,94,1
119,147,32,9,32,10,109,97,0
37,72,0,1,1,0,91,96,1
120,162,55,20,45,31,115,122,1
192,150,42,38,52,28,84,110,1
188,62,20,15,11,24,102,99,0
51,72,16,64,60,20,112,108,0
56,2,22,33,32,25,82,93,1
51,25,9,37,16,31,82,103,1
105,119,46,22,50,17,114,104,0
172,179,10,16,6,20,79,99,1
53,20,26,39,32,33,92,112,1
19,164,3,1,3,2,100,92,0
68,110,5,0,1,4,113,103,0
139,167,17,21,14,27,115,89,0
199,185,4,14,7,11,101,108,1
104,146,14,7,13,6,112,91,0
43,85,14,28,29,12,86,93,1
59,87,0,13,7,4,91,96,1
98,126,8,30,20,20,98,95,0
87,115,2,2,2,1,96,84,0
25,149,8,17,17,7,100,102,1
42,147,14,13,22,6,77,106,1
145,131,1,5,2,3,107,109,1
89,82,1,0,1,1,70,96,1
205,163,1,0,1,0,89,94,1
106,197,27,34,25,37,107,111,1
118,202,0,0,0,0,98,101,1
9,112,4,15,8,9,73,91,1
56,91,23,38,17,46,91,99,1
115,178,13,30,24,19,94,106,1
66,26,3,2,2,3,83,101,1
173,40,33,15,37,11,101,97,0
100,51,19,8,5,25,102,91,0
87,66,0,0,0,0,102,96,0
161,9,6,8,3,11,91,78,0
27,13,0,0,0,0,108,109,1
184,177,3,0,0,3,109,121,1
166,201,23,54,59,19,92,124,1
98,119,26,44,52,19,80,103,1
100,198,22,11,17,16,92,85,0
138,173,30,39,48,21,73,101,1
90,55,12,8,14,6,69,74,1
60,109,7,24,14,18,124,122,0
56,35,31,45,44,32,83,104,1
156,191,16,44,43,17,90,97,1
23,84,0,1,1,0,97,93,0
119,182,3,2,2,3,103,94,0
138,7,27,35,12,50,95,85,0
6,137,7,4,7,5,85,77,0
184,163,29,14,26,18,113,111,0
183,85,44,21,44,19,104,113,1
175,98,12,19,4,24,103,94,0
125,48,20,22,18,24,79,121,1
48,181,7,12,11,8,84,97,1
122,199,41,16,22,34,119,123,1
25,205,6,8,9,4,100,106,1
182,98,31,26,16,37,103,105,1
30,49,36,38,48,26,83,101,1
48,62,23,24,15,32,79,96,1
74,172,31,22,21,32,107,108,1
108,94,28,39,28,37,110,116,1
171,115,27,43,22,48,104,113,1
161,196,17,32,15,33,84,93,1
174,139,32,26,22,35,112,103,0
20,186,35,43,53,25,114,109,0
82,47,19,8,16,10,113,91,0
207,193,3,2,2,3,103,96,0
127,197,42,23,26,38,111,103,0
5,87,30,28,33,26,111,129,1
202,118,2,0,0,2,82,102,1
60,102,12,25,19,19,93,109,1
122,129,26,11,15,24,110,115,1
39,60,7,18,6,20,107,108,1
82,173,2,1,1,2,83,86,1
117,124,2,2,4,1,107,106,0
171,129,20,24,20,26,97,112,1
32,4,0,1,1,0,82,91,1
161,175,15,29,18,25,95,110,1
188,146,1,1,1,1,86,87,1
84,70,4,1,2,1,95,89,0
183,197,25,14,15,22,103,100,0
143,52,43,4,23,26,116,95,0
146,104,38,23,34,27,104,98,0
165,60,4,9,2,10,105,120,1
193,74,38,30,37,30,103,91,0
178,136,41,39,40,40,101,92,0
21,0,17,26,32,14,89,110,1
113,148,5,2,4,3,107,109,1
24,64,25,5,14,15,82,95,1
6,95,31,32,23,41,91,98,1
203,154,3,0,0,3,103,82,0
104,153,1,3,3,1,102,99,0
108,122,12,18,20,10,112,122,1
85,10,45,19,26,41,100,96,0
93,65,2,5,6,1,100,104,1
198,142,8,8,15,2,85,112,1
109,102,8,14,7,13,85,92,1
72,65,31,8,26,12,110,89,0
185,164,27,28,14,40,116,100,0
66,52,36,18,24,33,122,95,0
6,88,4,4,2,4,98,95,0
126,16,6,7,3,11,101,108,1
51,107,12,49,22,41,78,106,1
91,70,19,54,40,33,88,97,1
37,107,22,31,20,35,110,82,0
122,192,12,8,12,9,125,88,0
144,13,3,0,0,3,116,137,1
6,13,29,29,40,16,117,99,0
32,11,10,8,8,7,108,111,1
114,191,0,0,0,0,101,105,1
20,207,4,4,5,3,86,96,1
9,70,3,12,9,4,113,111,0
129,164,9,14,10,13,106,96,0
24,17,3,0,2,1,99,91,0
34,67,2,2,2,2,93,118,1
68,103,36,23,34,26,90,100,1
29,15,28,30,22,36,113,97,0
154,2,17,23,23,16,83,95,1
136,171,30,35,25,39,108,99,0
108,87,28,38,38,28,119,124,1
55,202,27,21,32,14,76,93,1
54,7,29,29,11,47,95,91,0
178,87,19,13,18,13,82,106,1
164,122,12,22,22,10,106,110,1
170,163,25,45,38,33,108,99,0
193,200,40,30,29,41,82,95,1
172,123,27,41,39,29,94,110,1
158,193,10,11,12,8,100,103,1
168,30,7,13,10,9,85,98,1
175,119,20,27,35,12,91,112,1
9,168,9,30,13,24,118,124,1
118,202,0,1,1,0,111,120,1
66,185,48,22,35,37,109,112,1
143,129,48,4,27,27,105,137,1
194,89,32,22,34,20,99,93,0
119,63,25,7,12,21,104,92,0
64,141,6,10,10,8,103,112,1
161,189,7,11,12,3,98,108,1
147,105,25,6,17,15,78,92,1
137,151,3,3,3,3,104,91,0
152,201,44,19,51,11,99,83,0
150,94,32,17,21,27,107,93,0
163,135,2,0,0,2,91,118,1
151,109,29,15,17,24,98,123,1
137,158,18,13,12,22,102,100,0
196,203,5,20,19,8,94,99,1
50,99,3,8,4,8,89,98,1
92,113,0,1,0,0,115,120,1
71,85,6,4,7,3,88,104,1
150,136,50,28,39,39,102,99,0
129,206,35,33,57,10,110,118,1
127,141,33,11,26,18,88,103,1
140,49,33,24,33,20,105,109,1
143,136,67,7,37,37,103,96,0
136,122,10,11,15,8,98,104,1
203,119,56,19,54,20,88,100,1
124,194,6,4,7,0,87,107,1
193,39,33,23,9,45,112,103,0
36,10,0,0,0,0,94,98,1
136,164,24,25,14,37,98,89,0
44,184,1,0,2,0,90,104,1
137,67,22,14,23,11,93,101,1
20,95,37,44,28,53,109,113,1
108,26,18,29,24,22,105,109,1
47,0,1,2,2,1,120,112,0
197,134,3,5,0,8,105,111,1
53,88,11,9,7,13,114,103,0
173,54,43,16,30,29,101,93,0
89,28,15,4,6,12,85,96,1
180,47,2,6,3,6,104,96,0
148,141,3,2,2,3,99,100,1
108,192,13,23,19,18,84,91,1
117,187,39,22,35,29,101,107,1
144,130,3,0,0,3,128,103,0
26,66,0,0,0,0,99,106,1
138,117,32,42,48,24,114,115,1
206,157,37,6,9,35,108,95,0
100,170,40,29,23,45,86,109,1
125,69,8,5,10,4,89,92,1
112,175,16,18,15,23,98,113,1
130,179,2,3,0,4,105,95,0
161,147,23,51,49,26,101,126,1
184,107,42,20,22,40,114,100,0
191,170,41,14,19,35,90,102,1
105,140,1,1,1,1,108,110,1
139,153,2,4,4,4,90,97,1
162,183,29,19,32,17,108,122,1
24,113,41,12,25,28,91,104,1
71,92,21,19,11,31,112,109,0
56,133,27,42,34,36,91,107,1
24,169,33,8,15,26,116,111,0
129,171,41,37,31,46,115,107,0
36,64,15,21,17,17,80,96,1
175,23,5,4,3,6,83,103,1
142,149,23,4,19,10,86,100,1
20,34,35,41,39,36,105,108,1
12,94,48,19,29,38,109,103,0
37,51,6,9,4,14,98,93,0
72,93,53,17,22,50,95,83,0
200,179,23,35,22,35,83,96,1
169,155,20,37,19,39,122,126,1
146,125,18,9,16,14,74,71,0
177,184,0,1,1,0,99,111,1
86,65,29,35,38,26,92,102,1
193,67,11,7,11,6,105,120,1
190,127,22,20,33,12,98,81,0
100,65,0,0,0,0,93,86,0
153,139,30,19,20,27,104,101,0
184,114,14,4,4,13,114,112,0
116,123,1,3,4,1,92,112,1
192,199,28,20,18,28,110,95,0
42,35,5,3,4,2,97,102,1
179,186,0,2,1,1,92,93,1
58,86,12,43,23,31,108,119,1
143,115,62,7,22,47,109,104,0
99,155,35,33,22,45,117,107,0
89,194,25,12,22,16,89,92,1
181,188,16,12,14,14,83,93,1
57,3,15,54,38,31,81,91,1
126,154,25,29,26,29,107,111,1
123,172,24,17,16,23,122,118,0
161,182,22,42,34,30,81,111,1
134,127,4,16,16,3,98,130,1
65,4,41,27,41,28,92,108,1
103,173,3,2,3,1,103,92,0
186,130,51,23,36,38,107,117,1
207,39,34,9,9,34,112,86,0
166,124,9,32,25,20,96,81,0
129,143,0,0,0,0,106,118,1
72,4,32,8,27,14,107,99,0
91,84,17,44,44,14,96,97,1
198,18,18,19,14,24,105,94,0
62,15,13,26,14,26,86,105,1
203,70,31,11,22,17,98,93,0
12,66,3,2,2,3,113,87,0
152,110,10,2,4,9,112,95,0
92,57,17,42,15,42,101,90,0
127,176,42,19,36,26,98,103,1
119,196,13,4,4,10,100,79,0
181,62,21,18,12,26,98,116,1
145,180,17,27,21,25,83,96,1
34,20,1,1,1,1,83,98,1
198,149,37,32,45,25,100,107,1
0,14,18,10,10,19,95,92,0
165,158,6,16,10,14,119,115,0
13,144,0,1,1,0,113,132,1
107,198,18,27,24,21,93,85,0
48,69,26,25,30,22,90,100,1
25,86,15,29,18,24,87,89,1
24,99,3,2,2,3,93,80,0
104,139,30,25,21,33,97,112,1
203,84,3,3,3,3,88,95,1
202,167,34,14,17,32,117,112,0
152,173,0,2,2,0,92,98,1
12,5,56,23,39,40,102,105,1
153,118,1,3,3,1,90,106,1
151,74,29,16,26,18,115,105,0
176,204,36,24,42,16,106,112,1
94,101,5,5,3,4,99,108,1
24,71,37,10,25,21,89,85,0
144,165,1,1,0,2,106,100,0
11,149,20,20,26,13,126,121,0
132,41,27,23,27,22,82,94,1
52,129,10,14,10,14,112,110,0
87,52,9,5,8,8,97,78,0
20,27,23,27,27,22,84,105,1
207,27,41,13,29,25,110,106,0
105,91,0,1,0,0,89,102,1
26,115,16,12,11,18,102,88,0
5,19,23,16,22,18,111,101,0
96,68,0,1,2,0,95,99,1
96,180,7,21,14,15,93,100,1
25,191,38,43,54,27,83,95,1
110,0,6,17,13,8,82,113,1
9,49,5,19,17,5,102,103,1
180,166,32,32,15,45,123,101,0
185,38,10,11,5,15,105,110,1
60,172,7,22,13,17,100,102,1
152,138,28,11,15,22,115,110,0
178,5,22,18,23,15,83,77,0
158,123,1,1,2,0,96,113,1
5,122,15,11,20,9,105,96,0
151,67,31,20,31,21,109,118,1
108,66,6,13,12,7,106,105,0
95,46,18,29,27,18,98,128,1
195,1,8,25,27,8,95,99,1
183,169,16,8,6,15,91,106,1
145,7,20,32,8,45,119,126,1
12,26,56,22,41,36,109,123,1
146,202,0,1,1,0,88,105,1
141,57,2,1,3,0,110,90,0
23,203,2,1,3,0,79,101,1
18,156,23,39,16,46,85,93,1
195,174,2,5,3,5,81,96,1
205,184,2,1,5,0,81,98,1
87,101,19,13,15,16,97,75,0
33,66,0,2,2,0,87,106,1
21,201,0,0,0,0,109,122,1
101,178,9,12,13,10,114,111,0
145,21,1,11,4,5,80,107,1
203,84,13,3,10,3,100,105,1
13,27,2,0,0,2,119,114,0
154,35,22,26,28,19,92,83,0
92,99,6,10,8,9,80,98,1
46,34,28,18,21,25,112,108,0
9,35,2,5,3,2,101,114,1
106,92,27,36,19,46,120,112,0
153,48,15,11,11,15,85,92,1
34,88,5,5,2,8,73,96,1
117,138,34,18,23,29,94,100,1
47,89,18,13,20,12,103,112,1
110,117,4,10,9,4,107,117,1
189,147,0,0,0,0,91,112,1
3,113,45,32,39,38,102,87,0
127,190,42,21,36,26,99,109,1
74,39,21,16,8,28,117,97,0
94,129,28,36,34,32,84,121,1
4,32,3,1,2,2,95,86,0
191,121,5,0,1,4,91,89,0
174,202,3,4,4,2,71,93,1
128,65,43,20,39,26,113,97,0
18,128,23,41,42,20,99,118,1
92,3,23,57,47,33,95,108,1
125,1,20,23,36,9,100,89,0
163,149,12,9,14,5,120,121,1
25,4,3,7,7,2,99,90,0
74,13,4,2,6,0,110,106,0
62,15,22,41,23,40,73,76,1
10,71,31,45,32,42,98,117,1
40,47,2,0,0,2,113,96,0
49,23,32,18,32,21,91,125,1
193,207,0,1,1,0,82,96,1
196,203,14,27,33,11,102,106,1
168,119,28,52,59,21,95,104,1
83,90,31,9,27,15,98,104,1
107,58,19,29,10,39,98,105,1
24,155,34,9,16,29,104,92,0
39,46,0,0,0,0,117,122,1
84,105,6,3,4,4,98,93,0
178,129,35,35,36,35,103,109,1
43,169,19,37,18,36,98,105,1
99,141,21,22,27,18,88,85,0
134,148,16,30,33,16,87,102,1
127,183,31,9,27,15,113,126,1
52,66,3,4,5,2,111,109,0
21,159,9,8,9,9,97,105,1
109,34,27,33,26,32,110,98,0
203,63,10,3,3,10,111,106,0
132,181,15,14,17,14,85,101,1
10,31,32,47,14,64,116,119,1
71,190,20,17,16,19,101,108,1
37,177,23,33,39,21,104,94,0
177,170,33,18,17,30,101,78,0
24,176,46,16,37,26,94,105,1
129,157,5,9,2,10,107,93,0
19,143,5,1,7,0,95,109,1
