Id,客场队名,主场队名,客场本场前战绩,主场本场前战绩,比分（客场:主场）,sub,obj,result
5787,189,203,12胜2负,13胜4负,95:99,99,95,1
5788,30,203,8胜8负,14胜4负,99:110,110,99,0
5789,182,203,9胜8负,15胜4负,92:114,114,92,0
5790,203,182,17胜4负,9胜10负,134:126,126,134,0
5791,203,105,19胜7负,13胜12负,106:112,112,106,1
5792,175,203,12胜15负,20胜8负,91:129,129,91,0
5793,112,203,16胜17负,28胜11负,88:106,106,88,0
5794,203,70,31胜11负,22胜17负,98:93,93,98,0
5795,203,56,32胜11负,17胜23负,90:85,85,90,0
5796,161,203,15胜28负,35胜11负,99:108,108,99,0
5797,203,112,38胜11负,18胜27负,104:94,94,104,1
5798,203,9,41胜12负,16胜36负,96:95,95,96,0
5799,16,203,23胜38负,46胜14负,75:114,114,75,0
5800,126,203,28胜32负,48胜14负,136:106,106,136,0
5801,119,203,47胜16负,48胜15负,93:105,105,93,0
5802,175,203,30胜33负,49胜16负,91:92,92,91,1
5803,140,203,39胜30负,51胜16负,93:104,104,93,0
5804,203,182,53胜16负,38胜31负,95:96,96,95,1
5805,203,119,56胜19负,54胜20负,88:100,100,88,0
5806,70,203,42胜35负,56胜20负,97:99,99,97,1
5807,168,203,28胜50负,57胜21负,101:108,108,101,1
5808,203,140,58胜22负,45胜35负,106:116,116,106,1
5809,154,203,0胜1负,1胜0负,91:102,102,91,0
5810,140,203,0胜1负,1胜0负,100:91,91,100,1
5811,203,140,3胜2负,2胜3负,94:82,82,94,0
5812,204,155,1胜0负,1胜1负,91:85,85,91,0
5813,204,106,2胜1负,0胜2负,102:94,94,102,1
5814,141,204,4胜1负,4胜1负,74:76,76,74,1
5815,99,204,2胜5负,7胜1负,79:92,92,79,1
5816,204,120,13胜1负,9胜3负,88:94,94,88,1
5817,183,204,12胜5负,14胜2负,112:106,106,112,0
5818,71,204,9胜9负,14胜3负,100:102,102,100,1
5819,204,190,26胜8负,15胜18负,110:108,108,110,0
5820,120,204,32胜10负,32胜9负,111:105,105,111,0
5821,204,71,32胜10负,22胜19负,105:79,79,105,1
5822,204,99,35胜13负,24胜23负,125:118,118,125,0
5823,204,36,36胜13负,21胜25负,89:103,103,89,0
5824,204,43,37胜15负,19胜34负,104:92,92,104,1
5825,17,204,23胜34负,40胜16负,110:120,120,110,1
5826,204,10,43胜16负,24胜37负,122:101,101,122,0
5827,155,204,22胜43负,48胜16负,85:119,119,85,0
5828,204,141,52胜16负,44胜26负,99:90,90,99,0
5829,106,204,32胜39负,54胜16负,103:108,108,103,1
5830,204,24,57胜16负,52胜22负,103:77,77,103,1
5831,204,120,59胜16负,54胜19负,94:106,106,94,0
5832,204,176,60胜18负,48胜31负,109:100,100,109,0
5833,204,183,62胜18负,53胜27负,98:104,104,98,0
5834,176,204,0胜0负,0胜0负,85:90,90,85,1
5835,176,204,0胜1负,1胜0负,113:92,92,113,1
5836,204,176,1胜1负,1胜1负,108:109,109,108,1
5837,127,204,0胜0负,0胜0负,92:116,116,92,0
5838,204,127,3胜0负,0胜3负,92:103,103,92,0
5839,120,204,0胜0负,0胜0负,105:122,122,105,1
5840,204,120,2胜0负,0胜2负,97:106,106,97,0
5841,204,120,2胜1负,1胜2负,92:105,105,92,0
5842,204,120,3胜2负,2胜3负,112:107,107,112,0
5843,204,85,2胜1负,1胜2负,107:86,86,107,1
5844,205,163,1胜0负,1胜0负,89:94,94,89,1
5845,72,205,1胜1负,1胜1负,92:94,94,92,1
5846,205,184,2胜1负,5胜0负,81:98,98,81,1
5847,198,205,2胜2负,2胜2负,100:99,99,100,1
5848,205,149,2胜3负,4胜2负,89:85,85,89,0
5849,205,170,5胜3负,5胜4负,91:94,94,91,1
5850,205,11,6胜4负,5胜4负,92:90,90,92,0
5851,205,44,11胜4负,4胜9负,111:89,89,111,1
5852,205,37,13胜4负,7胜9负,93:95,95,93,1
5853,205,135,15胜5负,5胜16负,96:100,100,96,0
5854,205,107,16胜7负,10胜13负,99:91,91,99,0
5855,205,177,17胜10负,19胜8负,93:99,99,93,1
5856,121,205,13胜16负,18胜11负,114:106,106,114,0
5857,184,205,21胜7负,18胜13负,106:110,110,106,1
5858,100,205,22胜10负,20胜14负,92:101,101,92,0
5859,163,205,22胜16负,21胜15负,95:100,100,95,0
5860,128,205,30胜9负,24胜16负,96:110,110,96,0
5861,205,107,26胜16负,18胜23负,109:99,99,109,1
5862,93,205,15胜36负,30胜18负,103:110,110,103,1
5863,205,135,34胜21负,20胜34负,81:90,90,81,1
5864,107,205,22胜39负,37胜23负,111:120,120,111,1
5865,4,205,39胜24负,38胜23负,105:116,116,105,1
5866,11,205,41胜25负,40胜23负,128:125,125,128,0
5867,114,205,14胜50负,40胜24负,97:123,123,97,0
5868,44,205,30胜37负,42胜25负,89:101,101,89,0
5869,205,72,43胜25负,53胜16负,114:95,95,114,1
5870,121,205,41胜30负,44胜26负,91:130,130,91,0
5871,205,86,47胜26负,34胜39负,95:81,81,95,0
5872,107,205,28胜47负,49胜26负,93:123,123,93,0
5873,142,205,63胜13负,50胜26负,92:107,107,92,0
5874,205,121,51胜26负,42胜35负,113:88,88,113,1
5875,184,205,53胜24负,52胜26负,98:110,110,98,0
5876,205,184,53胜26负,53胜25负,104:103,103,104,0
5877,149,205,1胜1负,1胜1负,73:100,100,73,0
5878,206,122,0胜0负,0胜0负,106:112,112,106,1
5879,206,101,3胜1负,2胜1负,99:102,102,99,0
5880,206,129,5胜2负,4胜4负,113:101,101,113,0
5881,192,206,7胜6负,9胜3负,82:92,92,82,1
5882,164,206,7胜6负,10胜3负,84:98,98,84,1
5883,178,206,9胜6负,11胜3负,83:88,88,83,1
5884,73,206,11胜7负,13胜3负,88:108,108,88,0
5885,33,206,7胜11负,14胜4负,70:95,95,70,1
5886,45,206,11胜8负,16胜4负,105:108,108,105,1
5887,101,206,10胜13负,21胜5负,95:114,114,95,0
5888,26,206,16胜10负,23胜5负,92:106,106,92,0
5889,206,185,25胜5负,15胜15负,84:88,88,84,1
5890,115,206,11胜19负,26胜6负,95:101,101,95,0
5891,185,206,16胜18负,28胜6负,103:121,121,103,1
5892,52,206,18胜19负,31胜6负,99:100,100,99,0
5893,206,19,33胜6负,21胜16负,109:99,99,109,1
5894,206,164,36胜6负,13胜30负,117:89,89,117,1
5895,185,206,25胜22负,38胜7负,99:130,130,99,0
5896,206,12,39胜7负,33胜12负,103:117,117,103,1
5897,206,178,41胜8负,28胜24负,116:90,90,116,1
5898,206,94,44胜8负,23胜28负,98:96,96,98,0
5899,206,157,45胜9负,11胜44负,119:113,113,119,0
5900,206,164,46胜9负,14胜41负,118:111,111,118,0
5901,206,136,48胜9负,28胜28负,96:78,78,96,0
5902,206,185,49胜9负,29胜29负,104:94,94,104,1
5903,5,206,32胜30负,54胜10负,101:109,109,101,1
5904,150,206,42胜23负,56胜10负,87:108,108,87,0
5905,87,206,41胜29负,59胜11负,88:112,112,88,0
5906,206,122,61胜11负,50胜22负,92:111,111,92,0
5907,206,136,64胜12负,39胜38负,88:86,86,88,0
5908,206,108,65胜13负,32胜47负,98:102,102,98,0
5909,122,206,55胜26负,65胜15负,98:102,102,98,0
5910,192,206,0胜1负,1胜0负,68:94,94,68,1
5911,206,192,2胜0负,0胜2负,96:87,87,96,0
5912,122,206,0胜0负,0胜0负,92:124,124,92,0
5913,206,122,1胜1负,1胜1负,100:96,96,100,1
5914,206,122,2胜1负,1胜2负,97:111,111,97,0
5915,122,206,2胜2负,2胜2负,95:91,91,95,0
5916,206,122,2胜3负,3胜2负,99:113,113,99,0
5917,200,207,0胜2负,2胜0负,79:98,98,79,1
5918,207,186,6胜3负,5胜3负,106:100,100,106,0
5919,207,179,14胜4负,3胜13负,94:87,87,94,0
5920,102,207,6胜11负,15胜4负,105:107,107,105,1
5921,46,207,13胜11负,19胜5负,101:108,108,101,1
5922,207,151,23胜5负,21胜8负,101:106,106,101,1
5923,6,207,14胜15负,24胜6负,100:119,119,100,1
5924,207,74,27胜6负,17胜16负,112:114,114,112,1
5925,109,207,17胜23负,32胜9负,104:118,118,104,1
5926,207,13,33胜9负,30胜11负,118:115,115,118,0
5927,123,207,28胜20负,36胜11负,94:108,108,94,0
5928,109,207,22胜27负,38胜11负,97:121,121,97,0
5929,207,53,41胜12负,22胜33负,90:94,94,90,1
5930,207,123,50胜13负,35胜29负,92:102,102,92,0
5931,207,193,52胜15负,39胜30负,96:104,104,96,0
5932,13,207,47胜25负,56胜16负,74:103,103,74,0
5933,144,207,60胜14负,57胜16负,110:98,98,110,1
5934,158,207,22胜55负,60胜17负,102:95,95,102,1
5935,207,130,61胜19负,40胜40负,98:99,99,98,1
5936,193,207,0胜0负,0胜0负,82:111,111,82,0
5937,193,207,0胜1负,1胜0负,82:96,96,82,1
5938,186,207,0胜0负,0胜0负,126:99,99,126,1
5939,207,186,1胜1负,1胜1负,103:92,92,103,1
5940,207,186,2胜1负,1胜2负,104:125,125,104,1
5941,186,207,2胜2负,2胜2负,107:110,110,107,1
5942,207,144,0胜1负,1胜0负,100:136,136,100,1
5943,103,21,4胜3负,2胜3负,113:144,144,113,1
5944,180,21,1胜6负,3胜3负,102:99,99,102,1
5945,68,21,7胜4负,4胜4负,102:92,92,102,1
5946,89,21,8胜3负,5胜5负,90:86,86,90,0
5947,21,28,10胜9负,7胜13负,95:97,97,95,1
5948,194,21,16胜11负,12胜14负,93:94,94,93,1
5949,40,21,23胜5负,13胜15负,95:83,83,95,0
5950,21,103,16胜24负,24胜18负,107:121,121,107,1
5951,21,0,17胜26负,32胜14负,89:110,110,89,0
5952,21,7,18胜27负,8胜40负,117:112,112,117,0
5953,124,21,26胜23负,19胜27负,87:100,100,87,0
5954,21,82,21胜27负,37胜14负,112:117,117,112,1
5955,21,14,24胜29负,20胜36负,109:115,115,109,1
5956,21,117,27胜32负,36胜22负,89:113,113,89,0
5957,21,180,27胜34负,31胜32负,95:112,112,95,0
5958,96,21,21胜56负,35胜43负,112:136,136,112,1
5959,0,21,2胜0负,0胜2负,88:84,84,88,0
5960,0,21,3胜0负,0胜3负,84:89,89,84,1
5961,21,0,1胜3负,3胜1负,89:116,116,89,0
5962,22,62,1胜0负,1胜0负,90:85,85,90,0
5963,8,22,1胜1负,2胜0负,91:98,98,91,1
5964,22,41,4胜2负,4胜3负,87:74,74,87,0
5965,132,22,13胜10负,16胜7负,99:104,104,99,0
5966,22,69,17胜7负,16胜9负,87:97,97,87,1
5967,22,188,17胜8负,13胜13负,92:98,98,92,1
5968,104,22,15胜12负,17胜9负,113:109,109,113,0
5969,22,8,17胜11负,10胜16负,87:98,98,87,1
5970,139,22,13胜17负,21胜12负,78:102,102,78,0
5971,69,22,22胜15负,23胜13负,101:96,96,101,1
5972,97,22,11胜38负,29胜20负,89:93,93,89,1
5973,22,181,30胜21负,28胜24负,104:102,102,104,0
5974,22,97,32胜21负,12胜41负,109:96,96,109,1
5975,41,22,30胜24负,34胜21负,86:72,72,86,0
5976,62,22,20胜37负,34胜22负,98:103,103,98,0
5977,22,8,35胜22负,19胜36负,104:98,98,104,1
5978,22,90,1胜1负,1胜1负,97:74,74,97,0
5979,22,83,0胜0负,0胜0负,86:95,95,86,1
5980,22,83,0胜1负,1胜0负,78:75,75,78,0
5981,83,22,1胜2负,2胜1负,101:93,93,101,1
5982,23,203,2胜1负,3胜0负,79:101,101,79,0
5983,23,2,8胜9负,8胜7负,80:76,76,80,0
5984,126,23,8胜10负,9胜9负,92:99,99,92,1
5985,56,23,12胜10负,11胜11负,85:95,95,85,1
5986,23,30,13胜11负,12胜10负,93:98,98,93,1
5987,23,9,14胜12负,5胜22负,99:89,89,99,0
5988,161,23,11胜18负,16胜12负,91:97,97,91,1
5989,23,70,17胜12负,18胜9负,100:109,109,100,1
5990,98,23,4胜25负,18胜13负,81:89,89,81,1
5991,30,23,16胜15负,19胜14负,80:95,95,80,1
5992,23,91,24胜15负,13胜24负,86:97,97,86,1
5993,182,23,21胜19负,24胜16负,95:105,105,95,0
5994,23,133,26胜17负,23胜20负,110:114,114,110,1
5995,23,105,26胜18负,27胜18负,101:102,102,101,1
5996,70,23,26胜20负,29胜19负,103:114,114,103,1
5997,63,23,17胜32负,31胜19负,100:98,98,100,1
5998,35,23,29胜22负,31胜20负,89:84,84,89,0
5999,2,23,34胜25负,37胜22负,92:97,97,92,1
6000,23,56,40胜25负,24胜40负,91:98,98,91,1
6001,23,9,40胜26负,22胜44负,111:90,90,111,1
6002,91,23,18胜49负,41胜26负,73:95,95,73,1
6003,119,23,55胜20负,48胜27负,97:75,75,97,0
6004,35,23,46胜32负,49胜29负,117:109,109,117,0
6005,23,49,49胜30负,52胜27负,80:90,90,80,1
6006,70,23,0胜0负,0胜0负,90:107,107,90,0
6007,70,23,0胜1负,1胜0负,98:113,113,98,0
6008,23,70,2胜0负,0胜2负,69:90,90,69,1
6009,23,70,2胜1负,1胜2负,91:102,102,91,0
6010,23,49,0胜0负,0胜0负,102:95,95,102,1
6011,84,23,3胜2负,2胜3负,77:91,91,77,1
6012,24,197,1胜0负,0胜0负,95:90,90,95,0
6013,10,24,1胜1负,2胜0负,74:89,89,74,1
6014,99,24,7胜8负,14胜1负,73:93,93,73,1
6015,24,127,16胜1负,14胜3负,102:106,106,102,1
6016,24,134,16胜2负,4胜15负,95:86,86,95,0
6017,36,24,10胜19负,23胜5负,91:105,105,91,0
6018,10,24,10胜20负,24胜5负,76:91,91,76,1
6019,24,64,25胜5负,14胜15负,82:95,95,82,1
6020,99,24,16胜17负,28胜7负,66:93,93,66,1
6021,50,24,15胜23负,30胜7负,89:117,117,89,0
6022,24,141,32胜7负,26胜16负,102:94,94,102,1
6023,24,106,34胜8负,20胜21负,96:109,109,96,0
6024,24,155,34胜9负,16胜29负,104:92,92,104,1
6025,162,24,27胜18负,35胜9负,102:94,94,102,1
6026,24,71,37胜10负,25胜21负,89:85,85,89,0
6027,127,24,35胜14负,38胜10负,113:118,118,113,1
6028,106,24,24胜25负,39胜11负,80:119,119,80,0
6029,155,24,19胜37负,42胜13负,98:118,118,98,0
6030,24,183,46胜15负,42胜19负,86:112,112,86,0
6031,24,176,46胜16负,37胜26负,94:105,105,94,0
6032,24,57,47胜17负,15胜49负,101:94,94,101,1
6033,24,17,48胜17负,25胜40负,112:104,104,112,0
6034,24,3,51胜19负,39胜31负,77:89,89,77,1
6035,24,10,52胜21负,29胜45负,76:90,90,76,1
6036,120,24,58胜21负,54胜26负,97:102,102,97,0
6037,24,92,55胜26负,23胜58负,101:86,86,101,1
6038,71,24,0胜0负,0胜0负,101:93,93,101,1
6039,71,24,1胜0负,0胜1负,85:101,101,85,0
6040,24,71,1胜1负,1胜1负,85:98,98,85,1
6041,24,71,1胜2负,2胜1负,91:88,88,91,0
6042,71,24,2胜2负,2胜2负,107:97,97,107,1
6043,99,24,0胜0负,0胜0负,102:96,96,102,1
6044,24,99,2胜1负,1胜2负,95:92,92,95,0
6045,99,24,1胜3负,3胜1负,102:79,79,102,1
6046,24,99,3胜2负,2胜3负,93:80,80,93,0
6047,85,24,0胜0负,0胜0负,96:107,107,96,0
6048,85,24,0胜1负,1胜0负,87:83,83,87,0
6049,85,24,3胜1负,1胜3负,90:93,93,90,1
6050,100,25,4胜2负,1胜5负,97:90,90,97,0
6051,107,25,1胜6负,3胜6负,108:87,87,108,1
6052,25,205,6胜8负,9胜4负,100:106,106,100,1
6053,25,11,7胜9负,7胜7负,97:109,109,97,0
6054,156,25,8胜16负,7胜17负,91:110,110,91,0
6055,4,25,21胜9负,11胜20负,92:90,90,92,0
6056,25,142,14胜22负,27胜5负,102:117,117,102,1
6057,44,25,12胜21负,14胜23负,103:107,107,103,1
6058,25,86,15胜29负,18胜24负,87:89,89,87,1
6059,25,121,23胜33负,31胜25负,92:105,105,92,0
6060,37,25,28胜39负,30胜38负,123:111,111,123,0
6061,25,100,30胜40负,40胜31负,103:101,101,103,0
6062,25,32,31胜40负,35胜36负,107:111,111,107,1
6063,100,25,46胜34负,37胜43负,95:99,99,95,1
6064,136,26,1胜1负,0胜2负,97:76,76,97,0
6065,87,26,3胜2负,2胜3负,87:90,90,87,1
6066,26,101,8胜5负,6胜4负,123:106,106,123,0
6067,26,157,10胜5负,2胜13负,107:103,103,107,0
6068,26,192,16胜9负,14胜14负,84:96,96,84,1
6069,73,26,20胜12负,17胜12负,87:93,93,87,1
6070,33,26,12胜21负,18胜13负,120:116,116,120,0
6071,26,185,21胜15负,18胜19负,103:107,107,103,1
6072,101,26,18胜19负,22胜17负,118:104,104,118,0
6073,26,108,22胜18负,15胜25负,126:129,129,126,1
6074,26,164,22胜19负,13胜29负,97:94,94,97,0
6075,12,26,34胜12负,25胜22负,111:106,106,111,0
6076,26,73,26胜23负,29胜22负,96:102,102,96,0
6077,19,26,27胜24负,26胜24负,104:112,112,104,1
6078,157,26,11胜42负,27胜24负,87:89,89,87,1
6079,26,122,28胜25负,40胜14负,101:98,98,101,1
6080,52,26,24胜34负,30胜26负,105:108,108,105,1
6081,129,26,31胜28负,31胜27负,111:102,102,111,0
6082,26,12,31胜28负,41胜17负,96:100,100,96,0
6083,26,101,32胜30负,30胜31负,100:99,99,100,1
6084,26,73,35胜30负,37胜29负,75:104,104,75,0
6085,122,26,47胜22负,36胜32负,115:111,111,115,0
6086,59,26,9胜61负,36胜33负,75:91,91,75,1
6087,199,26,26胜44负,37胜33负,84:92,92,84,1
6088,12,26,56胜22负,41胜36负,109:123,123,109,1
6089,52,26,32胜49负,43胜37负,90:102,102,90,0
6090,26,66,2胜2负,2胜2负,99:102,102,99,0
6091,66,26,3胜2负,2胜3负,83:101,101,83,0
6092,27,39,1胜0负,0胜1负,94:103,103,94,0
6093,158,27,1胜2负,1胜2负,108:115,115,108,1
6094,165,27,3胜9负,6胜6负,116:96,96,116,1
6095,39,27,4胜10负,7胜9负,97:118,118,97,0
6096,151,27,14胜3负,8胜9负,70:91,91,70,1
6097,27,20,13胜14负,14胜14负,105:90,90,105,1
6098,27,6,15胜16负,14胜16负,85:90,90,85,1
6099,27,102,15胜17负,14胜16负,105:111,111,105,1
6100,53,27,17胜19负,19胜18负,109:123,123,109,1
6101,186,27,35胜15负,24胜22负,101:120,120,101,1
6102,27,102,29胜23负,31胜21负,107:112,112,107,1
6103,34,27,22胜30负,29胜24负,116:100,100,116,0
6104,207,27,41胜13负,29胜25负,110:106,106,110,0
6105,27,13,29胜26负,38胜16负,104:113,113,104,1
6106,27,74,31胜30负,34胜27负,97:96,96,97,0
6107,27,34,33胜31负,30胜33负,85:99,99,85,1
6108,27,67,35胜33负,40胜29负,91:116,116,91,0
6109,109,27,34胜37负,36胜35负,125:117,117,125,0
6110,74,27,43胜38负,41胜40负,86:104,104,86,0
6111,27,13,0胜0负,0胜0负,108:109,109,108,1
6112,13,27,2胜0负,0胜2负,119:114,114,119,0
6113,13,27,3胜0负,0胜3负,106:102,102,106,0
6114,96,89,0胜0负,0胜0负,83:112,112,83,0
6115,96,68,0胜1负,2胜0负,95:99,99,95,1
6116,7,96,2胜3负,1胜3负,107:102,102,107,0
6117,180,96,1胜5负,1胜4负,91:98,98,91,1
6118,96,82,5胜10负,9胜8负,94:105,105,94,0
6119,96,61,5胜11负,6胜11负,108:127,127,108,1
6120,96,166,6胜14负,4胜15负,91:116,116,91,0
6121,47,96,14胜9负,6胜15负,101:95,95,101,1
6122,0,96,17胜9负,7胜19负,87:80,80,87,0
6123,96,180,7胜21负,14胜15负,93:100,100,93,0
6124,96,54,8胜24负,13胜21负,97:109,109,97,0
6125,131,96,27胜13负,11胜27负,101:108,108,101,1
6126,96,47,13胜29负,22胜21负,106:115,115,106,1
6127,96,117,13胜31负,29胜16负,117:124,124,117,1
6128,96,194,13胜34负,31胜18负,89:97,97,89,1
6129,68,96,32胜18负,13胜36负,99:92,92,99,0
6130,21,96,24胜30负,15胜39负,113:96,96,113,1
6131,96,82,15胜41负,42胜16负,113:121,121,113,1
6132,145,96,25胜41负,16胜47负,122:101,101,122,0
6133,117,96,42胜23负,16胜48负,116:89,89,116,1
6134,96,145,17胜52负,27胜44负,119:127,127,119,1
6135,96,103,17胜53负,43胜29负,94:114,114,94,0
6136,96,40,21胜57负,54胜24负,88:104,104,88,0
6137,68,96,44胜35负,21胜58负,83:115,115,83,0
6138,97,90,0胜5负,4胜2负,85:103,103,85,0
6139,62,97,4胜5负,0胜8负,78:93,93,78,1
6140,181,97,5胜7负,1胜11负,114:106,106,114,0
6141,118,97,12胜2负,1胜12负,102:105,105,102,1
6142,104,97,10胜5负,2胜12负,108:104,104,108,0
6143,97,90,4胜17负,12胜9负,103:109,109,103,1
6144,48,97,10胜15负,5胜20负,107:93,93,107,1
6145,97,15,5胜22负,8胜20负,98:77,77,98,0
6146,97,125,6胜22负,15胜13负,124:109,109,124,0
6147,97,132,7胜23负,14胜14负,100:114,114,100,1
6148,167,97,10胜22负,7胜25负,115:107,107,115,0
6149,153,97,23胜15负,8胜29负,101:106,106,101,1
6150,97,69,10胜32负,24胜19负,88:102,102,88,0
6151,97,188,10胜33负,24胜18负,92:97,97,92,1
6152,22,97,26胜18负,11胜34负,85:83,83,85,0
6153,15,97,16胜32负,11胜37负,79:77,77,79,0
6154,29,97,24胜28负,12胜40负,112:98,98,112,1
6155,97,48,14胜44负,30胜28负,65:103,103,65,0
6156,8,97,19胜38负,14胜45负,98:89,89,98,0
6157,29,97,29胜31负,15胜46负,112:121,121,112,1
6158,98,42,0胜2负,1胜2负,94:100,100,94,0
6159,98,23,0胜4负,2胜4负,85:89,89,85,1
6160,133,98,4胜6负,0胜7负,83:76,76,83,0
6161,23,98,4胜7负,0胜8负,96:89,89,96,0
6162,98,70,0胜9负,5胜4负,100:101,101,100,1
6163,98,49,1胜12负,10胜4负,87:108,108,87,0
6164,98,70,2胜13负,10胜5负,95:104,104,95,0
6165,140,98,12胜7负,2胜14负,101:97,97,101,1
6166,98,84,3胜17负,14胜6负,72:102,102,72,0
6167,98,91,3胜19负,11胜13负,83:90,90,83,1
6168,16,98,8胜21负,3胜21负,96:87,87,96,0
6169,9,98,6胜23负,3胜22负,87:84,84,87,0
6170,98,2,4胜23负,15胜12负,77:87,87,77,1
6171,175,98,12胜19负,4胜24负,103:94,94,103,1
6172,98,84,4胜27负,22胜9负,71:99,99,71,1
6173,70,98,21胜14负,5胜28负,83:93,93,83,1
6174,98,105,7胜29负,24胜17负,112:108,108,112,0
6175,98,147,8胜29负,31胜9负,87:94,94,87,1
6176,112,98,17胜22负,9胜31负,101:114,114,101,1
6177,98,56,11胜32负,18胜26负,84:92,92,84,1
6178,98,63,17胜37负,23胜33负,90:84,84,90,0
6179,49,98,34胜20负,18胜38负,96:88,88,96,0
6180,56,98,23胜34负,18胜39负,87:90,90,87,1
6181,98,9,20胜41负,21胜42负,90:95,95,90,1
6182,30,98,32胜30负,20胜42负,93:106,106,93,0
6183,98,119,26胜44负,52胜19负,80:103,103,80,0
6184,2,98,40胜32负,27胜46负,86:90,90,86,1
6185,23,98,48胜28负,28胜47负,85:104,104,85,0
6186,98,35,29胜51负,47胜33负,101:106,106,101,1
6187,57,99,1胜0负,0胜1负,109:102,102,109,0
6188,99,176,2胜4负,4胜3负,95:105,105,95,0
6189,10,99,3胜7负,2胜6负,103:96,96,103,1
6190,113,99,7胜4负,2胜7负,100:104,104,100,1
6191,99,64,4胜7负,5胜7负,88:96,96,88,1
6192,106,99,12胜8负,9胜10负,75:74,74,75,0
6193,148,99,15胜9负,9胜12负,113:97,97,113,1
6194,99,50,9胜13负,7胜16负,102:101,101,102,0
6195,99,113,12胜13负,13胜15负,98:120,120,98,0
6196,17,99,14胜17负,12胜14负,82:106,106,82,0
6197,99,17,13胜14负,14胜18负,106:99,99,106,1
6198,183,99,23胜14负,16胜18负,114:107,107,114,0
6199,3,99,18胜19负,18胜19负,93:96,96,93,1
6200,57,99,13胜27负,19胜20负,99:107,107,99,0
6201,99,148,22胜22负,32胜15负,103:110,110,103,1
6202,127,99,34胜13负,23胜23负,90:100,100,90,0
6203,10,99,16胜33负,24胜24负,115:113,113,115,0
6204,64,99,28胜24负,25胜27负,103:93,93,103,1
6205,99,31,32胜29负,12胜49负,114:107,107,114,0
6206,99,155,35胜33负,22胜45负,117:107,107,117,0
6207,99,106,36胜33负,31胜38负,102:105,105,102,1
6208,162,99,42胜29负,36胜34负,99:93,93,99,0
6209,71,99,31胜40负,37胜35负,97:101,101,97,0
6210,3,99,0胜2负,2胜0负,100:97,97,100,1
6211,99,24,1胜0负,0胜1负,82:86,86,82,1
6212,24,99,1胜1负,1胜1负,85:63,63,85,0
6213,100,93,0胜1负,0胜1负,105:98,98,105,1
6214,100,51,2胜1负,2胜1负,98:83,83,98,0
6215,11,100,5胜5负,7胜3负,78:91,91,78,1
6216,100,32,8胜3负,7胜6负,111:100,100,111,0
6217,72,100,6胜5负,9胜3负,106:102,102,106,0
6218,100,11,9胜4负,6胜7负,87:113,113,87,0
6219,198,100,7胜7负,9胜5负,80:83,83,80,1
6220,107,100,9胜9负,12胜5负,89:119,119,89,0
6221,100,44,13胜5负,6胜11负,93:101,101,93,0
6222,100,93,14胜6负,9胜14负,91:89,89,91,0
6223,100,51,19胜8负,5胜25负,102:91,91,102,1
6224,44,100,10胜17负,20胜8负,88:101,101,88,0
6225,100,184,21胜8负,21胜8负,104:103,103,104,0
6226,100,121,22胜9负,16胜17负,102:109,109,102,1
6227,100,198,22胜11负,17胜16负,92:85,85,92,0
6228,100,72,25胜11负,28胜8负,89:120,120,89,0
6229,100,37,27胜13负,17胜23负,99:90,90,99,0
6230,121,100,21胜20负,29胜13负,105:103,103,105,0
6231,100,107,29胜15负,18胜25负,117:115,115,117,0
6232,100,156,30胜15负,12胜33负,98:92,92,98,0
6233,65,100,32胜15负,31胜16负,120:116,116,120,0
6234,100,72,31胜18负,40胜9负,96:105,105,96,0
6235,100,32,35胜27负,32胜29负,85:91,91,85,1
6236,170,100,22胜42负,37胜28负,97:113,113,97,0
6237,128,100,44胜20负,38胜28负,97:105,105,97,0
6238,100,170,40胜29负,23胜45负,86:109,109,86,0
